Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
12,0.820909634070616,A,0.6134157022483732,Y,40,0.6242622822227224,Blue,0.8203055881861538,185,Cat,277
21,0.7825120082058294,A,-0.5615575147736843,Y,21,0.7238305808508831,Blue,0.9301807849473567,180,Cat,216
11,0.5441821542313008,C,0.30354364700293107,Z,37,0.6755587407731556,Green,-1.0911216521922695,150,Cat,238
92,0.15436176989590034,C,-0.48154425786104943,X,12,0.0953215886856319,Red,0.9603549419164392,101,Bird,219
5,0.25098648552318137,C,0.819137814070018,X,6,0.7825920761157946,Green,-0.11997638482262528,148,Cat,238
81,0.7384839721861057,A,-1.2643676561550858,Y,15,0.6100465818337363,Green,-0.24745449738374045,106,Dog,269
56,0.8060821653949275,A,-1.0152174391128763,Z,21,0.7148808420070504,Green,-0.1079486245968288,198,Cat,269
20,0.2792652780409898,B,1.3057089032153253,X,21,0.26150172501208835,Green,1.2412076779175811,199,Dog,276
41,0.36798507718678664,A,-2.4594747312114733,Z,28,0.22142721918425756,Red,1.238450899185154,149,Dog,234
46,0.07763188524979514,A,-0.6410085435384932,Y,36,0.8260922778607862,Blue,0.4763283123433661,113,Cat,298
12,0.7134619483664998,B,-0.14208025228912144,X,17,0.39038918490286023,Red,0.2695895242558585,119,Cat,226
70,0.003577544600031346,A,0.35300781263293396,Y,46,0.5753467224050782,Blue,-0.10429831031570505,191,Dog,231
17,0.04654152121906807,B,-0.47780647420021344,Y,7,0.5515954723662168,Blue,2.698463905125422,112,Cat,297
19,0.004344067784089911,B,-1.1257607399200642,Y,23,0.5851668224530189,Green,-0.6847868143406272,156,Dog,202
26,0.6453195833376167,C,1.2262804134177054,X,45,0.06950642746649416,Blue,-0.4471821870354685,148,Dog,231
48,0.41738712770054653,A,1.0532577946635924,Z,22,0.30247364561658563,Red,0.3024395369679446,170,Cat,270
52,0.29754676134333025,C,-0.37928981358613467,X,10,0.06648053948641763,Blue,-0.906684181580339,166,Dog,233
96,0.9127010103571104,A,-1.7906710121105207,Y,18,0.4801609752686542,Red,1.0487550252765991,104,Dog,220
70,0.19280279467660666,C,0.3061680987644578,Z,2,0.902098680406989,Red,-1.471347207138895,152,Dog,228
55,0.38936801038140056,B,0.18175054075859615,Y,12,0.38917618331427906,Red,-0.7138656635722619,151,Bird,203
75,0.9403118009277517,B,-0.6670587240056953,X,45,0.7824497539306405,Blue,-0.4017427849441188,196,Cat,267
33,0.4271065628370424,B,-1.955063042721507,Z,39,0.28724635893503014,Green,-1.0046698237346998,145,Cat,200
62,0.5546936856470578,B,-0.27155421277052066,X,22,0.8562657720368057,Red,1.040975763063204,158,Bird,230
88,0.08033686656948757,A,0.7665557959581434,Z,43,0.4195031088744642,Green,-1.3149893954715748,108,Dog,244
23,0.7901663868934623,A,0.917167335738365,Y,22,0.35521741565089715,Red,-0.9631848595284271,152,Bird,280
15,0.42275877708823817,C,-0.04418459717668677,Y,42,0.6974796045377959,Blue,-0.676883852512274,190,Dog,270
27,0.8005151245984834,A,-0.6234734170904759,Y,22,0.5127572822557825,Red,0.842995204520431,114,Cat,251
75,0.25379764255599213,A,0.7344634653250866,X,6,0.3373200447351823,Blue,1.4524706462732875,197,Cat,243
64,0.42247875056141004,C,-1.1370103706331787,X,46,0.05809222947747661,Blue,0.522392829432943,181,Cat,249
81,0.7865489363650103,B,-1.3547885173372158,Y,37,0.16663932381659985,Blue,-1.3136933311583485,103,Dog,235
51,0.9738777670436397,C,-0.08846044585236078,Y,20,0.7723237171265864,Blue,-0.6201888233716866,133,Bird,220
53,0.05962552438726887,C,1.5464470157149268,Z,6,0.9207317075620071,Green,1.5720814659343856,161,Bird,222
78,0.8124561774189043,B,1.583952166671473,Z,9,0.16883828477532792,Blue,0.028862222087870728,184,Bird,276
91,0.30068906762711023,C,-1.317777837929614,X,29,0.5694412215082058,Red,-1.4458052379056445,181,Dog,233
82,0.5507432808910722,C,-0.4372578832197198,Z,37,0.03417369393925351,Green,2.194034271373973,151,Cat,299
92,0.2900922649507479,C,2.433895780053542,X,5,0.29084345724977867,Green,-0.569786503698341,135,Cat,268
51,0.6134454725679902,A,-0.6884183219332114,X,13,0.44878795902045154,Green,-0.07153191567021694,198,Cat,299
47,0.35380283064397555,B,1.6197390823843134,Z,27,0.7358778672988096,Green,-0.6847436599546883,157,Cat,230
4,0.3336148909776815,B,0.9760105643937562,Z,23,0.04410785346981849,Red,-0.9555720234850037,170,Bird,211
7,0.037938312935935525,C,1.1908581096712736,Z,37,0.7812306510028161,Blue,1.2959821768350874,197,Cat,227
35,0.14696040590381154,A,-0.4458557988331543,Y,46,0.20264776430531906,Red,0.19622760492228256,145,Cat,247
48,0.9170781988654788,B,-0.4162602635496502,Y,34,0.7595317710449209,Blue,0.31530772856444683,136,Cat,227
73,0.9982774288732463,B,-0.9106161977045666,Z,25,0.6254708117859797,Green,-1.2795208200452655,165,Cat,206
72,0.7805205758696064,C,0.7988314342734841,Y,37,0.33957583692430227,Green,-0.299275584153487,140,Dog,233
45,0.2868126247734868,C,-1.6365086746051831,X,23,0.723751480791174,Green,-0.6220265410282452,179,Dog,285
81,0.40244513844359253,C,-0.16340045074789664,Y,28,0.23632258381392257,Green,-0.8256544086640547,127,Bird,250
81,0.7395034549060827,B,1.6344718983073303,Y,26,0.21972795901587916,Blue,0.46731248415009224,153,Cat,287
97,0.9685135568831981,C,0.5945400074189489,Y,12,0.06174475817451586,Green,-0.3378639811309925,129,Dog,277
96,0.4554711707293676,C,1.0026385322962081,X,39,0.3930771738241009,Blue,0.6926337582110613,130,Bird,279
72,0.8295224152883747,C,-1.6440456361548499,X,3,0.0977066311026823,Green,0.7207369412686814,107,Dog,210
19,0.9750689225987169,A,-0.9940829944985712,Z,9,0.41950090535964557,Red,-0.4350128672120937,198,Bird,293
63,0.8734731710560043,C,1.184156479322327,Y,47,0.009803576077060727,Green,0.45395818313051645,170,Bird,237
38,0.22714974677132693,B,0.12578246803964552,Y,15,0.15508334715777772,Blue,-0.4621974229587855,181,Cat,241
67,0.008031863875622935,C,-1.0396417387001684,X,8,0.9323719406921996,Blue,-0.7879101040298123,147,Bird,206
59,0.4920817053884151,B,0.6263860331002923,Y,28,0.7955618161704119,Red,-1.0602648184669095,199,Cat,245
69,0.5313608316952668,A,-0.5335589477510904,X,26,0.23616359073554494,Blue,0.08597241694415701,157,Cat,244
13,0.20125036455116962,A,2.537559110656036,Y,16,0.7182920070713487,Red,-0.7419921669442875,184,Cat,202
47,0.28467439194681765,C,0.5990312802550951,Z,34,0.6684817910754367,Green,1.378145615636977,103,Bird,278
61,0.7651531608485469,B,-0.9226118354668165,X,20,0.17692561404380525,Green,1.6259846743634094,195,Bird,256
31,0.47034725871313376,C,0.8810201840556517,X,1,0.37105852701074926,Green,0.4749236972735342,179,Bird,229
80,0.31735408360025663,C,1.6147683168437459,X,24,0.9137057425616368,Blue,0.24351130190333778,117,Cat,296
96,0.6226260273619194,B,-0.005954377574845044,Y,29,0.7387178832056503,Green,0.018576036626480143,197,Bird,251
22,0.6527597559761253,B,-0.7679331465970476,Z,4,0.7603491963064923,Green,2.3737306291034215,121,Dog,280
93,0.7693957768408022,B,0.04432151866678664,X,4,0.563886033734629,Green,1.962429414102819,126,Cat,253
86,0.15670929576291914,B,-0.6127970364611621,Z,38,0.665539798735106,Green,-0.20458430238704076,175,Dog,247
43,0.7415172523269903,B,-0.2583149365735837,X,3,0.5087384762683055,Green,-0.19889564169165921,131,Bird,283
67,0.5994283921104185,A,-1.3888433682294679,Z,40,0.7408938033362336,Blue,0.3269319335764444,170,Dog,232
54,0.05757186530279712,A,0.8752149751633859,Y,2,0.7327276454216958,Blue,-1.1795967761078436,139,Dog,290
10,0.7774456282534111,A,-1.149279060702824,Y,29,0.03108318757224693,Blue,-1.7998965912572198,160,Dog,219
42,0.38308028133318506,B,0.6081619294322382,Z,49,0.6317743926397636,Blue,-1.3379583491058842,173,Cat,297
64,0.33038093432963755,B,-0.30410011381914887,Z,28,0.6298136637241806,Green,-0.3016990621332943,135,Bird,294
21,0.44807515158163436,B,0.2229014537554047,Y,12,0.0673199655996316,Blue,-0.94496269418867,109,Cat,204
80,0.34617507730612906,C,-0.4747045090048151,Z,44,0.41038126517364293,Red,1.4548568772956185,170,Bird,281
76,0.33828559220990906,A,0.19621711133618072,Z,15,0.8987891236123298,Green,-1.4692562119942343,102,Cat,282
66,0.8080776677006255,A,0.4326480346289848,Z,41,0.9534388247033142,Green,-1.3354646814436462,175,Dog,216
41,0.12450525436569226,C,-0.3508639727654561,X,31,0.7822109477132184,Red,-1.8344239335984316,195,Dog,286
24,0.9706000678574586,C,-1.729543797366763,Z,37,0.15147118897085,Blue,-0.6453101158423783,162,Cat,201
35,0.5549316443743433,A,0.33701537860137293,X,32,0.3747199567880547,Red,-0.39832262556577885,193,Dog,223
56,0.1829239984213129,B,0.39082921819937216,Y,22,0.18255334921708932,Blue,-0.07956011292928601,109,Dog,250
30,0.1312154829316865,A,-1.432740007430867,Y,3,0.6521361361606152,Red,-0.034798666710244036,120,Bird,247
57,0.5915095321349826,B,-0.9810787823929151,Y,17,0.773144451312675,Green,-0.6217893533499241,137,Bird,243
94,0.632999443846928,A,-0.34779736035438075,Z,29,0.8837657186246018,Blue,-1.0524568330891158,119,Cat,200
47,0.053025771029810764,A,-2.2948626955305667,Y,12,0.8606484754683704,Blue,0.41885675576923975,114,Bird,251
35,0.2430019141287858,C,0.7079061176601448,X,14,0.09920992766091086,Blue,-0.8997014889873485,120,Cat,221
19,0.7954619212214673,C,-0.48880533660708564,X,8,0.12567400697904285,Green,0.7811667991562932,194,Cat,213
8,0.049624627743525496,B,0.2885704752219924,Z,41,0.9096718129420688,Blue,-1.4824087066900025,118,Bird,276
26,0.8550886639060361,B,-1.0622712693450138,X,2,0.8437844319179327,Red,-0.7481632568206183,107,Cat,275
71,0.6581624765263335,A,2.017488518597287,X,34,0.46037816504943985,Blue,2.042238900961113,141,Dog,270
30,0.4344232593632048,C,-1.42058944098977,Y,24,0.4300520917771532,Blue,2.1785979238382276,121,Dog,265
7,0.34643284897091586,B,-0.498473556984149,X,48,0.5527996748831201,Green,-1.3610625640342848,175,Dog,266
67,0.019248963848893963,B,1.1990837397052172,Y,20,0.596635849881623,Red,1.2074526338788973,116,Cat,239
65,0.8252149457518431,B,-1.1494154736946978,Y,43,0.25421656043430474,Red,1.6135426256767107,111,Bird,235
36,0.1427218539685381,A,0.09101846347162929,X,10,0.40374176347725244,Red,1.063117471820778,194,Cat,276
25,0.3095419918620881,B,0.6268430611820571,X,40,0.6196929641389178,Blue,-0.06682278080742668,162,Dog,257
37,0.5691069803628038,B,-1.5064701596322434,Z,7,0.2062673860691122,Blue,-1.9299351354506886,171,Dog,238
1,0.24599260007125423,C,-0.6686553611433486,Z,1,0.9988332376332111,Green,0.08470695022739522,158,Dog,293
15,0.49714046375220133,C,0.19016319447550922,X,10,0.2829394522920373,Green,0.4115001548053543,147,Bird,299
37,0.8093428287387023,C,0.4533204997515322,Y,5,0.5524152780219997,Blue,0.23841556433398212,181,Dog,236
13,0.47053793479027484,A,-0.8222981122393547,Y,40,0.554159593732457,Red,0.47695625992713053,126,Cat,213
8,0.948977344119596,C,1.8405673751381095,Z,21,0.4514852283891039,Red,-0.8120994202365807,163,Dog,263
5,0.8475006203763417,C,0.4809436382755358,Y,9,0.24154345667714427,Blue,-0.48381960540572655,162,Bird,225
60,0.3330392353633942,C,0.7766522431924405,Z,29,0.5653530723355195,Red,-2.3941044603241264,142,Cat,239
73,0.39996212458393776,C,0.7179891413082952,Y,31,0.09101441535011068,Red,0.8902214957056781,169,Dog,206
1,0.42332672702252716,B,-1.5633074041774064,X,45,0.38692611333553373,Blue,-0.8976646276583108,127,Bird,291
36,0.6261794529245147,A,-0.1147700671445124,X,46,0.2242521950160038,Green,-0.24908849995732263,128,Bird,207
35,0.2867957291885398,B,-0.016237301962710206,Y,27,0.12417777396894636,Blue,0.2531659490620258,117,Dog,278
66,0.9692491388225086,B,-0.2543592541723125,Z,6,0.9254829308811575,Green,-0.560574023934609,145,Bird,204
63,0.6086842206035009,A,0.207458013598411,X,43,0.6999429149432733,Red,-1.072516121957274,186,Dog,296
23,0.39940165874113354,B,-2.1072982947370593,Z,31,0.16882888234113325,Green,0.2558502905150002,156,Cat,242
9,0.6450098154915673,C,0.12808588820996464,X,41,0.9493958605995163,Green,-1.7834660345038864,199,Cat,235
34,0.39540501052970767,A,-0.3033154743251318,Y,45,0.2159921081477576,Blue,0.7668501248154378,109,Bird,258
46,0.8177956809794189,B,-2.1160411163320956,X,36,0.23561326379723857,Red,0.6604424584567778,151,Cat,299
78,0.5678409605517213,B,0.42242282217763627,Y,2,0.1332703755450615,Red,-0.5497217283709742,126,Dog,202
4,0.041970503406067006,C,-1.1811962745063784,Z,21,0.7278531354314829,Red,-0.494027672631346,117,Cat,261
30,0.17675686742346075,B,-0.3805212455874885,X,34,0.5708754326348959,Green,-0.9877621369916246,140,Cat,221
95,0.8649939730295346,B,-0.254399569511165,Z,22,0.05825113241487068,Green,-0.3821935628600092,152,Dog,221
75,0.5628998263567899,B,-1.8461893744570723,Z,13,0.02529994941496294,Blue,-0.20083122930075603,112,Dog,295
99,0.950343476513905,A,-1.7343493339888194,Y,19,0.5326594877757307,Red,-0.31846939766651855,122,Bird,237
72,0.07242231286068479,A,0.54537558677868,Z,33,0.6515311919226869,Red,1.4486654798178502,150,Dog,249
3,0.2952606300859739,B,-0.6038181582207843,X,38,0.8228736165158667,Green,-1.7490559629814504,139,Dog,286
14,0.1935433732395726,B,-0.3929066177061567,Y,40,0.47827292415553935,Green,-0.908022349628187,186,Cat,252
60,0.5538402922287362,C,0.07284160463566662,Y,49,0.6765304787590571,Green,0.731423362989669,139,Dog,284
77,0.38279283107990936,A,-1.7582160032045422,Y,3,0.733655660957089,Red,2.054904103548758,149,Dog,203
45,0.15727353407639322,A,-0.40770543623022304,Z,38,0.6130526929781059,Red,-0.864014842908366,128,Cat,278
96,0.6427519139595469,A,-0.1106190785488152,X,19,0.3522162523674264,Blue,1.0121302491797584,173,Bird,220
34,0.5362983657971865,B,1.7645351240781617,X,7,0.1318954830276431,Blue,-1.1501211418187298,193,Dog,219
45,0.27473625129630097,C,-0.9202916506641354,X,15,0.6475385445295018,Red,-0.38934556923549835,121,Cat,283
61,0.4797713577823778,C,0.7888795811242115,Y,38,0.7686963318123997,Blue,0.010162188123134535,157,Bird,224
83,0.7457383150411895,B,-0.001794597683584102,Y,25,0.18982711865396174,Green,-0.6905157631456565,194,Bird,244
16,0.20527167455065853,B,-1.1355900797216238,X,22,0.4948667190814813,Blue,-0.4192352409782419,141,Bird,263
66,0.2929057467017291,C,-0.6329411967488909,Z,23,0.39724538478695437,Green,-1.3635979979446013,122,Bird,260
40,0.34611098709411514,C,0.8662643616277227,Y,10,0.2057030755253163,Blue,0.6742942084074393,167,Cat,252
17,0.7467264372010316,A,0.7769954865977537,X,36,0.24531314986183683,Red,-0.8980466608301743,101,Bird,294
34,0.846922599550907,B,-0.5202796602568759,Z,37,0.23767414832767608,Green,-0.6638475078948616,177,Cat,267
16,0.3763884964416109,A,0.34372471388774534,Y,42,0.4189309544933649,Blue,-0.7819438518030885,139,Bird,255
60,0.2966208618339182,C,-1.0370146967833602,Y,42,0.390461918331774,Red,-0.7287722836856775,125,Cat,292
66,0.8894467583516772,A,-0.17655805321626544,Y,42,0.5541787322267724,Green,0.1445257272843004,121,Bird,298
66,0.9993649321926787,C,-0.4295931247583048,X,7,0.09321068986263581,Green,0.06273989486509585,145,Cat,293
90,0.6703536396617991,C,0.9317772655251275,Y,46,0.5812503359042619,Red,2.5186020562245313,181,Dog,257
13,0.9899806149891808,A,0.46284257906977055,Y,25,0.021846088289812382,Red,-0.24508111908840427,171,Dog,272
56,0.65996627780191,B,-0.6760672333696209,Z,40,0.25737512834032095,Green,-0.10042544469865036,199,Cat,236
31,0.7334602720078249,A,-0.5764933369284905,X,41,0.502138013979457,Red,1.3369945836476902,174,Bird,204
34,0.38865600154351365,A,-0.029049952514663413,Z,24,0.6869363033846573,Blue,0.22488470509004319,159,Dog,217
39,0.4329675469990535,B,-0.16128683367420105,Y,5,0.7712656236145972,Blue,-0.09872323144395229,179,Dog,232
67,0.14413566398939515,B,-0.27952349670394916,X,21,0.035561316266380594,Green,-0.13355859561699665,114,Cat,212
8,0.8227500147651232,A,-0.3519547292557266,X,40,0.537486887966994,Green,0.1939838818882506,146,Cat,232
87,0.9310590308872001,C,1.3791869793847908,Y,20,0.35443659252262427,Blue,0.9747746264198365,182,Cat,239
78,0.623438133694112,A,-0.45192028309850685,X,29,0.6949089202882615,Red,1.3453472307181933,159,Cat,265
55,0.3436473084453985,C,0.29998120276257684,X,37,0.28377976211163414,Red,1.0315371687004968,171,Cat,211
27,0.15401632537436627,B,2.4226688755390207,Z,20,0.7437236296274504,Green,0.46687972350425927,116,Dog,292
93,0.26515622970531494,B,-0.8464889300248778,X,18,0.6022369078366592,Red,0.2107610835005866,117,Cat,292
53,0.2554104208518433,C,0.19271734348973327,X,4,0.7896723837176005,Green,2.038158703468451,165,Bird,246
39,0.6135278841635731,A,0.2444647433512436,Z,11,0.984393958071329,Red,-0.47446491298539906,136,Cat,247
65,0.9450374653636044,B,-0.011097052106183421,Y,22,0.9085859771641669,Red,0.6982345616346199,123,Bird,222
17,0.04827188695798146,C,0.041106484080118855,Z,43,0.5932901948462174,Red,1.1742132140922303,180,Dog,239
30,0.0010222995944479951,C,-0.8789845307272849,Y,14,0.8937621774079746,Blue,1.044306694400632,114,Dog,204
53,0.6001819443143256,A,0.35884438259380075,Y,45,0.15308981285480427,Green,-0.7623934191747087,150,Cat,235
13,0.28406046207971525,C,-1.8372352147897113,Y,28,0.04303515692194859,Red,2.8151242754501333,123,Dog,230
21,0.880548342338957,C,1.7978372678210017,Z,4,0.5331332499036143,Red,1.6705403470535514,122,Dog,222
19,0.327250307905817,A,1.7130392830837224,Y,16,0.9743697761388606,Blue,1.0599819000174533,190,Bird,215
53,0.2897376005288893,B,-0.3292318331569714,Z,38,0.7097364474419073,Blue,-1.006430201784861,185,Dog,271
19,0.2695106212182973,B,1.0517516999593768,Z,23,0.3051424035836312,Blue,0.9797710333250291,146,Cat,208
57,0.1448528272682441,B,-0.2933691152969921,Y,13,0.66877135280711,Green,-2.3114312661856333,161,Dog,253
25,0.5815304742771106,C,0.009810028271456755,Y,20,0.03990771310470165,Blue,-0.23221161890018235,176,Dog,265
86,0.16821360233421,C,-0.6809353889494114,Z,5,0.4706196206604849,Blue,0.10666860876921251,162,Bird,217
31,0.42463115979029087,A,0.8197720347515387,Z,19,0.23725568341332903,Red,-0.4492044247184284,111,Bird,246
81,0.46097205225564886,C,-0.5812889565244118,Y,21,0.049198151562231174,Red,1.5833028341499598,198,Cat,282
55,0.020492046877974457,C,0.7851548579497323,Y,42,0.24991038070618543,Blue,0.10375524302211009,191,Dog,236
23,0.016807279821142496,B,-0.04204376796431034,Y,5,0.7224604313277683,Red,-0.9612191783909684,109,Dog,239
32,0.5202126887568292,C,-0.01724628831099586,Z,14,0.5511887822667607,Red,0.7531304902772459,173,Bird,271
62,0.6960347322291323,C,-1.4913222845284002,Z,36,0.02343489828745504,Blue,0.3984166998709526,154,Dog,280
74,0.9421424822804046,C,0.059852030594329295,Z,6,0.4097377531539961,Blue,-1.7532176537286746,144,Bird,268
10,0.1791192841569551,A,-1.1458411396778154,Y,5,0.7521711045335918,Blue,1.3379552816347444,187,Cat,271
72,0.10325880943608257,C,0.061594441583688736,X,24,0.9546046935633513,Blue,0.10128877798438359,191,Bird,273
54,0.05208790692715093,A,1.9397682632366897,X,29,0.8743575708590344,Blue,0.9852559107759729,136,Cat,202
52,0.43604158291295025,B,-1.3895535791170603,X,29,0.0015197512299724991,Red,0.4105259838833084,108,Dog,266
20,0.6231473673359569,C,-0.1469054250386752,X,2,0.21870199702682036,Green,-0.33686010762688795,199,Dog,294
32,0.8405533567512642,A,-0.6354977408001427,X,6,0.20773688424188563,Red,0.42424726217695846,198,Bird,290
14,0.6826448822931314,B,-1.0403182977453251,Z,34,0.4130946300277425,Blue,-0.10075684370140228,155,Cat,291
50,0.20836078907485733,C,-0.7912414773973764,Y,12,0.6457545645423408,Green,0.2907946715368234,148,Bird,237
28,0.461770366396279,A,1.4708228726979409,Y,22,0.1530690608812627,Green,0.6012598448519053,165,Dog,299
53,0.9103463463086553,A,1.7364860038419647,Y,4,0.9156786940054562,Green,0.14691235900946892,157,Bird,226
24,0.3267410624773712,B,-1.046344934756216,Y,45,0.7771169148214385,Red,0.4651102081175636,152,Dog,215
79,0.49873036509193147,C,0.40090921462191054,Y,49,0.4193319373276432,Blue,-0.3720823681753384,122,Bird,214
22,0.9585653346436968,C,-0.9189933135562479,X,6,0.583993476274192,Red,-0.5714339525012082,111,Cat,271
30,0.7347080055736976,C,-0.6783237193907298,Y,3,0.5418020052824397,Green,0.7748363021176405,184,Cat,248
63,0.747740385641692,A,-2.0492317195345278,Y,13,0.582230055677077,Red,1.4501856993102953,128,Cat,227
4,0.2523340044132276,C,2.131828467799029,X,23,0.8601152537495684,Blue,-0.5174995475923096,199,Bird,278
77,0.41469811830512815,A,1.0983185669536935,Y,35,0.20011963945067335,Red,0.3151669735956401,126,Dog,259
59,0.08234216309672171,A,-0.6516849238248302,X,26,0.6837139686758529,Green,-1.40907440394784,169,Bird,223
87,0.6065258670505337,B,0.2848393011864897,X,9,0.10703280013748617,Green,1.8047157951651653,119,Dog,268
8,0.10373016454249417,A,-0.39998166000827745,Z,23,0.4591639747890438,Red,1.1460252119598335,153,Cat,269
82,0.8359095822059548,B,0.9459521410358805,Y,4,0.6358388689485049,Blue,-0.5838047327200978,147,Cat,259
12,0.8145537870199968,B,-0.34125602032129265,Y,34,0.012501661146784304,Blue,-0.352898937758315,155,Bird,254
31,0.5336051011223095,C,-0.19477464119991564,Y,37,0.1080662640073431,Blue,1.209262954810792,121,Dog,204
78,0.1411660331970297,B,-0.6620532221907275,X,8,0.0912667694247723,Red,0.17592334670833107,122,Dog,224
34,0.02557898319516816,C,0.6038930123616106,Z,34,0.37469260760114476,Green,0.6327916788432132,133,Dog,239
82,0.7967086675425724,B,2.209328354464066,Y,37,0.6220089568784477,Red,-0.9862054130910858,103,Bird,206
98,0.6001404832134268,A,-0.2842590545704682,X,6,0.995965030465636,Green,0.5769120950917713,195,Dog,230
75,0.7109296367478833,C,-0.2957298708708032,X,7,0.25407888534171674,Red,-0.14858579261403898,115,Bird,260
76,0.3038071257363676,A,-0.02514059754586416,X,45,0.13595953149158946,Green,0.29884903277793123,167,Cat,202
49,0.5094827378439145,C,0.26020899395879427,X,41,0.4147626483876188,Blue,-0.39751164330767813,127,Cat,251
79,0.7471741705396504,A,-0.2989771050759749,Z,39,0.14597543266845636,Red,-0.2109741333689129,191,Cat,281
57,0.46256330831379955,B,-0.39226135702429976,Z,36,0.024544542598428754,Blue,0.10387731927723261,121,Cat,263
95,0.6013842227687309,C,0.08252414132912494,X,5,0.563959058988316,Red,-0.5851334285507365,107,Bird,292
93,0.7897282618079623,C,-1.7510685855622767,Y,3,0.8795725132259077,Blue,2.2683039207404505,189,Bird,264
26,0.21522064526637885,C,-0.5474009427622819,Z,17,0.8608501051206907,Green,-1.0547833618287916,193,Bird,255
18,0.06592888935748231,B,-2.000993165165428,Y,19,0.1007885728185749,Green,0.49985425369576336,152,Cat,228
96,0.5318235108108051,A,-0.4926718386386751,Y,45,0.14747691529788698,Green,0.3027330316112627,108,Cat,258
86,0.06212577072009573,B,-0.9482601586080457,Z,1,0.49112099315837365,Green,0.7609190733187259,189,Dog,239
38,0.7665572943667532,B,0.6269816647968336,Y,37,0.36771652013844114,Red,-2.500556295242527,141,Bird,232
81,0.7192114476337886,B,-0.7352143784025338,Z,9,0.7030745427681897,Green,-1.6869397167035713,153,Dog,287
87,0.881712671465297,A,-0.3655126362807712,Z,4,0.4949410002119181,Blue,-0.5484499815709954,174,Cat,234
88,0.6395620980339606,B,-2.1478501563257333,Y,42,0.020118178687317134,Blue,0.9202446795605189,124,Dog,270
50,0.06719757075237376,C,1.022395503475179,Y,46,0.2845641782794327,Red,-0.2640338841997067,197,Cat,296
8,0.2531521254896174,B,-1.086399886601619,X,10,0.9014918706917953,Red,-0.3048050173073487,190,Dog,267
41,0.8079318445627193,A,-0.482670871941979,Z,32,0.5115088268743205,Green,0.015787412959873584,109,Bird,234
6,0.16713241731358774,C,0.7780969651481896,Y,1,0.7979487517031589,Red,-0.8410073068360007,178,Cat,233
69,0.6984804678148874,A,0.7818433132435716,Z,23,0.4022960992769272,Green,0.4700592649890916,168,Bird,273
44,0.780259330920478,B,-1.1108086237555441,X,17,0.676963647846239,Red,0.19199238977710373,111,Bird,273
64,0.33011179785524114,A,0.5269462190343199,X,30,0.16900321723695932,Green,0.5024049838993191,107,Dog,219
29,0.3222974734029085,C,-1.1487286282093003,X,27,0.7365332672216834,Blue,1.51617867225896,169,Cat,243
28,0.5578026812091469,A,0.2323100448623203,X,15,0.7865810464168156,Green,-0.23017811017595396,187,Dog,280
11,0.8612863327547637,C,-0.7842571859706045,X,38,0.09014025911594548,Blue,0.11017540737145055,100,Bird,240
65,0.22390620191348054,C,-1.0151125362813045,X,7,0.18331074305329353,Blue,-0.9854393060089106,124,Cat,276
19,0.9412581960424027,B,0.035248757398451916,X,33,0.4628892735895028,Red,-1.252674061738745,144,Dog,206
9,0.5991186848201082,B,-0.7235146976817955,X,5,0.6374367364076315,Blue,-0.007415626550392399,146,Bird,293
27,0.9921264713522762,C,2.018580324611521,Z,39,0.6374913345748431,Green,0.10292019998215898,110,Bird,221
34,0.08961372399532264,A,-0.6177766161137611,Y,34,0.6682029805757095,Red,0.6894011489932174,161,Dog,210
44,0.12656213650675907,C,-1.1919564866450747,Z,3,0.7144152469996997,Red,0.5753523197447844,186,Bird,212
68,0.8266418037134827,B,-0.8988581721076221,Z,32,0.5057666377208738,Green,0.2543546004647583,135,Bird,222
82,0.8647558956038492,A,-0.01738073292164037,Y,2,0.5748554892513662,Red,1.684873660740756,139,Dog,273
15,0.44545868837093394,C,0.11198432318812204,Y,16,0.008406133808297467,Green,-0.3120812896435085,170,Dog,227
51,0.714071176142335,B,0.3095217495653957,X,17,0.16660070534223625,Blue,-0.18963684736906847,190,Bird,216
13,0.8675572874455385,C,0.9115089868851968,Y,12,0.49856404209491756,Red,0.28324903453611305,184,Dog,246
83,0.04312778821882868,C,-1.670904434184382,Z,5,0.745593058070356,Blue,-1.1839042887929863,104,Bird,293
49,0.5739504229932586,C,0.9571624402224015,X,4,0.8089249000233989,Red,0.687948363586651,196,Cat,221
70,0.8534806665264896,A,-0.9139034639960295,Z,16,0.7289436920805519,Green,0.07144509858750392,156,Bird,248
56,0.39815494458477496,B,0.4016529237196372,Y,18,0.4864027232852096,Green,0.0902221269779951,115,Dog,239
76,0.3023836061124269,B,1.721104096603201,Z,45,0.2812775478468673,Green,0.5427994985104884,110,Dog,283
51,0.7957066850948376,C,-0.7982622082391274,Z,20,0.4447161602415107,Green,0.37590714318730695,153,Bird,205
37,0.3357865835028362,C,-0.8396772461761868,X,9,0.009294898090054682,Red,0.4110397189170158,131,Bird,281
17,0.0031742981845032103,C,-1.024282616095902,X,16,0.5979594561118253,Blue,-0.3896810722527514,149,Bird,294
58,0.9595725876290657,A,-0.3379879252858817,Z,35,0.07456690410996147,Blue,1.5694742497130032,187,Cat,225
87,0.5921232363510185,B,1.2653786409860053,Y,29,0.14539009487371213,Red,-1.4621550747921246,172,Dog,246
90,0.8195179187100712,C,-1.1143035846315326,X,49,0.6259766204522629,Red,-0.685580381978913,161,Cat,265
